datetime,source_ip,username,success,failure_reason
2020-01-12 00:39:23.795255,197.181.106.249,dba,False,error_wrong_password
2020-01-12 00:39:24.795255,197.181.106.249,dba,False,error_wrong_password
2020-01-12 00:39:25.795255,197.181.106.249,magter,False,error_wrong_username
2020-01-12 00:39:26.795255,197.181.106.249,magter,False,error_wrong_username
2020-01-12 01:02:17.790313,111.152.58.154,mlopez,True,
2020-01-12 01:11:04.634235,111.152.58.154,mlopez,True,
2020-01-12 01:50:36.524114,111.152.58.154,mlopez,True,
2020-01-12 02:09:34.704204,81.170.69.243,xbrown,True,
2020-01-12 02:25:45.957666,29.42.175.1,xbrown,True,
2020-01-12 03:27:31.458678,128.72.233.189,hjoes,False,error_wrong_username
2020-01-12 03:27:32.458678,128.72.233.189,hjoes,False,error_wrong_username
2020-01-12 03:27:33.458678,128.72.233.189,zlpez,False,error_wrong_username
2020-01-12 03:27:34.458678,128.72.233.189,zlpez,False,error_wrong_username
2020-01-12 03:27:35.458678,128.72.233.189,jjons,False,error_wrong_username
2020-01-12 03:27:36.458678,128.72.233.189,jjons,False,error_wrong_username
2020-01-12 03:27:37.458678,128.72.233.189,ljone,False,error_wrong_username
2020-01-12 03:27:38.458678,128.72.233.189,ljone,False,error_wrong_username
2020-01-12 03:27:39.458678,128.72.233.189,rbroan,False,error_wrong_username
2020-01-12 03:27:40.458678,128.72.233.189,rbroan,False,error_wrong_username
2020-01-12 03:27:41.458678,128.72.233.189,yjones,True,
2020-01-12 03:27:42.458678,128.72.233.189,elozez,False,error_wrong_username
2020-01-12 03:27:43.458678,128.72.233.189,elozez,False,error_wrong_username
2020-01-12 03:27:44.458678,128.72.233.189,brown,False,error_wrong_username
2020-01-12 03:27:45.458678,128.72.233.189,brown,False,error_wrong_username
2020-01-12 03:27:46.458678,128.72.233.189,mjones,False,error_wrong_password
2020-01-12 03:27:47.458678,128.72.233.189,mjones,False,error_wrong_password
2020-01-12 03:27:48.458678,128.72.233.189,gbrwn,False,error_wrong_username
2020-01-12 03:27:49.458678,128.72.233.189,gbrown,False,error_wrong_password
2020-01-12 03:27:50.458678,128.72.233.189,bbron,False,error_wrong_username
2020-01-12 03:27:51.458678,128.72.233.189,bbron,False,error_wrong_username
2020-01-12 03:27:52.458678,128.72.233.189,rjons,False,error_wrong_username
2020-01-12 03:27:53.458678,128.72.233.189,rjons,False,error_wrong_username
2020-01-12 03:27:54.458678,128.72.233.189,uki,False,error_wrong_username
2020-01-12 03:27:55.458678,128.72.233.189,uki,False,error_wrong_username
2020-01-12 03:27:56.458678,128.72.233.189,llopep,False,error_wrong_username
2020-01-12 03:27:57.458678,128.72.233.189,llopep,False,error_wrong_username
2020-01-12 03:27:58.458678,128.72.233.189,cbrofn,False,error_wrong_username
2020-01-12 03:27:59.458678,128.72.233.189,cbrown,False,error_wrong_password
2020-01-12 03:28:00.458678,128.72.233.189,wsmith,True,
2020-01-12 03:28:01.458678,128.72.233.189,smith,False,error_wrong_username
2020-01-12 03:28:02.458678,128.72.233.189,smith,False,error_wrong_username
2020-01-12 03:28:03.458678,128.72.233.189,vbrown,True,
2020-01-12 03:28:04.458678,128.72.233.189,tsmeth,False,error_wrong_username
2020-01-12 03:28:05.458678,128.72.233.189,tsmeth,False,error_wrong_username
2020-01-12 03:28:06.458678,128.72.233.189,ykim,False,error_wrong_password
2020-01-12 03:28:07.458678,128.72.233.189,ykim,False,error_wrong_password
2020-01-12 03:28:08.458678,128.72.233.189,jjones,True,
2020-01-12 03:28:09.458678,128.72.233.189,kbrown,False,error_wrong_password
2020-01-12 03:28:10.458678,128.72.233.189,kbrown,False,error_wrong_password
2020-01-12 03:28:11.458678,128.72.233.189,pjonts,False,error_wrong_username
2020-01-12 03:28:12.458678,128.72.233.189,pjonts,False,error_wrong_username
2020-01-12 03:28:13.458678,128.72.233.189,xurown,False,error_wrong_username
2020-01-12 03:28:14.458678,128.72.233.189,xurown,False,error_wrong_username
2020-01-12 03:28:15.458678,128.72.233.189,oopez,False,error_wrong_username
2020-01-12 03:28:16.458678,128.72.233.189,olopez,False,error_wrong_password
2020-01-12 03:28:17.458678,128.72.233.189,ajons,False,error_wrong_username
2020-01-12 03:28:18.458678,128.72.233.189,ajons,False,error_wrong_username
2020-01-12 03:28:19.458678,128.72.233.189,blpez,False,error_wrong_username
2020-01-12 03:28:20.458678,128.72.233.189,blpez,False,error_wrong_username
2020-01-12 03:28:21.458678,128.72.233.189,fkia,False,error_wrong_username
2020-01-12 03:28:22.458678,128.72.233.189,fkia,False,error_wrong_username
2020-01-12 03:28:23.458678,128.72.233.189,vkig,False,error_wrong_username
2020-01-12 03:28:24.458678,128.72.233.189,vkig,False,error_wrong_username
2020-01-12 03:28:25.458678,128.72.233.189,brown,False,error_wrong_username
2020-01-12 03:28:26.458678,128.72.233.189,brown,False,error_wrong_username
2020-01-12 03:28:27.458678,128.72.233.189,pbrown,False,error_wrong_password
2020-01-12 03:28:28.458678,128.72.233.189,pbrown,False,error_wrong_password
2020-01-12 03:28:29.458678,128.72.233.189,ejones,False,error_wrong_password
2020-01-12 03:28:30.458678,128.72.233.189,ejones,False,error_wrong_password
2020-01-12 03:28:31.458678,128.72.233.189,pkim,False,error_wrong_password
2020-01-12 03:28:32.458678,128.72.233.189,pkim,False,error_wrong_password
2020-01-12 03:28:33.458678,128.72.233.189,brown,False,error_wrong_username
2020-01-12 03:28:34.458678,128.72.233.189,obrown,True,
2020-01-12 03:28:35.458678,128.72.233.189,lsmih,False,error_wrong_username
2020-01-12 03:28:36.458678,128.72.233.189,lsmih,False,error_wrong_username
2020-01-12 03:28:37.458678,128.72.233.189,aloez,False,error_wrong_username
2020-01-12 03:28:38.458678,128.72.233.189,aloez,False,error_wrong_username
2020-01-12 03:28:39.458678,128.72.233.189,fbrhwn,False,error_wrong_username
2020-01-12 03:28:40.458678,128.72.233.189,fbrhwn,False,error_wrong_username
2020-01-12 03:28:41.458678,128.72.233.189,usqith,False,error_wrong_username
2020-01-12 03:28:42.458678,128.72.233.189,usqith,False,error_wrong_username
2020-01-12 03:28:43.458678,128.72.233.189,tones,False,error_wrong_username
2020-01-12 03:28:44.458678,128.72.233.189,tones,False,error_wrong_username
2020-01-12 03:28:45.458678,128.72.233.189,plopel,False,error_wrong_username
2020-01-12 03:28:46.458678,128.72.233.189,plopel,False,error_wrong_username
2020-01-12 03:28:47.458678,128.72.233.189,kkim,False,error_wrong_password
2020-01-12 03:28:48.458678,128.72.233.189,kkim,True,
2020-01-12 03:28:49.458678,128.72.233.189,ekim,False,error_wrong_password
2020-01-12 03:28:50.458678,128.72.233.189,ekim,False,error_wrong_password
2020-01-12 03:28:51.458678,128.72.233.189,ssmith,True,
2020-01-12 03:28:52.458678,128.72.233.189,brown,False,error_wrong_username
2020-01-12 03:28:53.458678,128.72.233.189,brown,False,error_wrong_username
2020-01-12 03:28:54.458678,128.72.233.189,mastea,False,error_wrong_username
2020-01-12 03:28:55.458678,128.72.233.189,mastea,False,error_wrong_username
2020-01-12 03:28:56.458678,128.72.233.189,ylopez,True,
2020-01-12 03:28:57.458678,128.72.233.189,mkim,False,error_wrong_password
2020-01-12 03:28:58.458678,128.72.233.189,mkim,False,error_wrong_password
2020-01-12 03:28:59.458678,128.72.233.189,qkim,False,error_wrong_password
2020-01-12 03:29:00.458678,128.72.233.189,qkim,True,
2020-01-12 03:29:01.458678,128.72.233.189,flopez,False,error_wrong_password
2020-01-12 03:29:02.458678,128.72.233.189,flopez,True,
2020-01-12 03:29:03.458678,128.72.233.189,qjnes,False,error_wrong_username
2020-01-12 03:29:04.458678,128.72.233.189,qjnes,False,error_wrong_username
2020-01-12 03:29:05.458678,128.72.233.189,sjones,False,error_wrong_password
2020-01-12 03:29:06.458678,128.72.233.189,sjones,True,
2020-01-12 03:29:07.458678,128.72.233.189,wlopez,False,error_wrong_password
2020-01-12 03:29:08.458678,128.72.233.189,wlopez,False,error_wrong_password
2020-01-12 03:29:09.458678,128.72.233.189,clopez,False,error_wrong_password
2020-01-12 03:29:10.458678,128.72.233.189,clopez,True,
2020-01-12 03:29:11.458678,128.72.233.189,ykm,False,error_wrong_username
2020-01-12 03:29:12.458678,128.72.233.189,ykm,False,error_wrong_username
2020-01-12 03:29:13.458678,128.72.233.189,hkim,False,error_wrong_password
2020-01-12 03:29:14.458678,128.72.233.189,hkim,False,error_wrong_password
2020-01-12 03:29:15.458678,128.72.233.189,arown,False,error_wrong_username
2020-01-12 03:29:16.458678,128.72.233.189,arown,False,error_wrong_username
2020-01-12 03:29:17.458678,128.72.233.189,fsmit,False,error_wrong_username
2020-01-12 03:29:18.458678,128.72.233.189,fsmit,False,error_wrong_username
2020-01-12 03:29:19.458678,128.72.233.189,gkim,False,error_wrong_password
2020-01-12 03:29:20.458678,128.72.233.189,gkim,True,
2020-01-12 03:29:21.458678,128.72.233.189,csmit,False,error_wrong_username
2020-01-12 03:29:22.458678,128.72.233.189,csmit,False,error_wrong_username
2020-01-12 03:29:23.458678,128.72.233.189,vjones,True,
2020-01-12 03:29:24.458678,128.72.233.189,hlnpez,False,error_wrong_username
2020-01-12 03:29:25.458678,128.72.233.189,hlnpez,False,error_wrong_username
2020-01-12 03:29:26.458678,128.72.233.189,gsmith,True,
2020-01-12 03:29:27.458678,128.72.233.189,qbrown,False,error_wrong_password
2020-01-12 03:29:28.458678,128.72.233.189,qbrown,True,
2020-01-12 03:29:29.458678,128.72.233.189,xkim,True,
2020-01-12 03:29:30.458678,128.72.233.189,bsmith,False,error_wrong_password
2020-01-12 03:29:31.458678,128.72.233.189,bsmith,True,
2020-01-12 03:29:32.458678,128.72.233.189,bkiw,False,error_wrong_username
2020-01-12 03:29:33.458678,128.72.233.189,bkiw,False,error_wrong_username
2020-01-12 03:29:34.458678,128.72.233.189,ksmith,True,
2020-01-12 03:29:35.458678,128.72.233.189,mlowez,False,error_wrong_username
2020-01-12 03:29:36.458678,128.72.233.189,mlopez,True,
2020-01-12 03:29:37.458678,128.72.233.189,lklm,False,error_wrong_username
2020-01-12 03:29:38.458678,128.72.233.189,lkim,False,error_wrong_password
2020-01-12 03:29:39.458678,128.72.233.189,bjoney,False,error_wrong_username
2020-01-12 03:29:40.458678,128.72.233.189,bjoney,False,error_wrong_username
2020-01-12 03:29:41.458678,128.72.233.189,rsmih,False,error_wrong_username
2020-01-12 03:29:42.458678,128.72.233.189,rsmih,False,error_wrong_username
2020-01-12 03:29:43.458678,128.72.233.189,wki,False,error_wrong_username
2020-01-12 03:29:44.458678,128.72.233.189,wki,False,error_wrong_username
2020-01-12 03:29:45.458678,128.72.233.189,dlpez,False,error_wrong_username
2020-01-12 03:29:46.458678,128.72.233.189,dlpez,False,error_wrong_username
2020-01-12 03:29:47.458678,128.72.233.189,nsminh,False,error_wrong_username
2020-01-12 03:29:48.458678,128.72.233.189,nsminh,False,error_wrong_username
2020-01-12 03:29:49.458678,128.72.233.189,fjones,False,error_wrong_password
2020-01-12 03:29:50.458678,128.72.233.189,fjones,False,error_wrong_password
2020-01-12 03:29:51.458678,128.72.233.189,jbron,False,error_wrong_username
2020-01-12 03:29:52.458678,128.72.233.189,jbron,False,error_wrong_username
2020-01-12 03:29:53.458678,128.72.233.189,vsuith,False,error_wrong_username
2020-01-12 03:29:54.458678,128.72.233.189,vsuith,False,error_wrong_username
2020-01-12 03:29:55.458678,128.72.233.189,osmth,False,error_wrong_username
2020-01-12 03:29:56.458678,128.72.233.189,osmth,False,error_wrong_username
2020-01-12 03:29:57.458678,128.72.233.189,xsmitg,False,error_wrong_username
2020-01-12 03:29:58.458678,128.72.233.189,xsmitg,False,error_wrong_username
2020-01-12 03:29:59.458678,128.72.233.189,ubrokn,False,error_wrong_username
2020-01-12 03:30:00.458678,128.72.233.189,ubrokn,False,error_wrong_username
2020-01-12 03:30:01.458678,128.72.233.189,glepez,False,error_wrong_username
2020-01-12 03:30:02.458678,128.72.233.189,glepez,False,error_wrong_username
2020-01-12 03:30:03.458678,128.72.233.189,qkim,False,error_wrong_password
2020-01-12 03:30:04.458678,128.72.233.189,qkim,True,
2020-01-12 03:30:05.458678,128.72.233.189,ujones,False,error_wrong_password
2020-01-12 03:30:06.458678,128.72.233.189,ujones,True,
2020-01-12 03:30:07.458678,128.72.233.189,zbrwn,False,error_wrong_username
2020-01-12 03:30:08.458678,128.72.233.189,zbrwn,False,error_wrong_username
2020-01-12 03:30:09.458678,128.72.233.189,icim,False,error_wrong_username
2020-01-12 03:30:10.458678,128.72.233.189,ikim,False,error_wrong_password
2020-01-12 03:30:11.458678,128.72.233.189,qopez,False,error_wrong_username
2020-01-12 03:30:12.458678,128.72.233.189,qopez,False,error_wrong_username
2020-01-12 03:30:13.458678,128.72.233.189,gjones,True,
2020-01-12 03:30:14.458678,128.72.233.189,sbrwn,False,error_wrong_username
2020-01-12 03:30:15.458678,128.72.233.189,sbrwn,False,error_wrong_username
2020-01-12 03:30:16.458678,128.72.233.189,vlopez,True,
2020-01-12 03:30:17.458678,128.72.233.189,lkim,False,error_wrong_password
2020-01-12 03:30:18.458678,128.72.233.189,lkim,False,error_wrong_password
2020-01-12 03:30:19.458678,128.72.233.189,hbrow,False,error_wrong_username
2020-01-12 03:30:20.458678,128.72.233.189,hbrow,False,error_wrong_username
2020-01-12 03:30:21.458678,128.72.233.189,lopez,False,error_wrong_username
2020-01-12 03:30:22.458678,128.72.233.189,lopez,False,error_wrong_username
2020-01-12 03:30:23.458678,128.72.233.189,ojones,False,error_wrong_password
2020-01-12 03:30:24.458678,128.72.233.189,ojones,False,error_wrong_password
2020-01-12 03:30:25.458678,128.72.233.189,obrown,False,error_wrong_password
2020-01-12 03:30:26.458678,128.72.233.189,obrown,False,error_wrong_password
2020-01-12 03:30:27.458678,128.72.233.189,djones,False,error_wrong_password
2020-01-12 03:30:28.458678,128.72.233.189,djones,False,error_wrong_password
2020-01-12 03:30:29.458678,128.72.233.189,jlopoz,False,error_wrong_username
2020-01-12 03:30:30.458678,128.72.233.189,jlopoz,False,error_wrong_username
2020-01-12 03:30:31.458678,128.72.233.189,ijones,False,error_wrong_password
2020-01-12 03:30:32.458678,128.72.233.189,ijones,True,
2020-01-12 03:30:33.458678,128.72.233.189,ilopez,False,error_wrong_password
2020-01-12 03:30:34.458678,128.72.233.189,ilopez,False,error_wrong_password
2020-01-12 03:30:35.458678,128.72.233.189,jim,False,error_wrong_username
2020-01-12 03:30:36.458678,128.72.233.189,jim,False,error_wrong_username
2020-01-12 03:30:37.458678,128.72.233.189,xjonem,False,error_wrong_username
2020-01-12 03:30:38.458678,128.72.233.189,xjonem,False,error_wrong_username
2020-01-12 03:30:39.458678,128.72.233.189,wbrown,True,
2020-01-12 03:30:40.458678,128.72.233.189,sopez,False,error_wrong_username
2020-01-12 03:30:41.458678,128.72.233.189,sopez,False,error_wrong_username
2020-01-12 03:30:42.458678,128.72.233.189,hsith,False,error_wrong_username
2020-01-12 03:30:43.458678,128.72.233.189,hsmith,False,error_wrong_password
2020-01-12 03:30:44.458678,128.72.233.189,lbrown,True,
2020-01-12 03:30:45.458678,128.72.233.189,ysmith,False,error_wrong_password
2020-01-12 03:30:46.458678,128.72.233.189,ysmith,True,
2020-01-12 03:30:47.458678,128.72.233.189,ybrowx,False,error_wrong_username
2020-01-12 03:30:48.458678,128.72.233.189,ybrowx,False,error_wrong_username
2020-01-12 03:30:49.458678,128.72.233.189,dba,False,error_wrong_password
2020-01-12 03:30:50.458678,128.72.233.189,dba,False,error_wrong_password
2020-01-12 03:30:51.458678,128.72.233.189,dbrrwn,False,error_wrong_username
2020-01-12 03:30:52.458678,128.72.233.189,dbrrwn,False,error_wrong_username
2020-01-12 03:30:53.458678,128.72.233.189,dsmith,False,error_wrong_password
2020-01-12 03:30:54.458678,128.72.233.189,dsmith,True,
2020-01-12 03:30:55.458678,128.72.233.189,dkim,False,error_wrong_password
2020-01-12 03:30:56.458678,128.72.233.189,dkim,False,error_wrong_password
2020-01-12 03:30:57.458678,128.72.233.189,xlopez,False,error_wrong_password
2020-01-12 03:30:58.458678,128.72.233.189,xlopez,True,
2020-01-12 03:30:59.458678,128.72.233.189,ulopev,False,error_wrong_username
2020-01-12 03:31:00.458678,128.72.233.189,ulopev,False,error_wrong_username
2020-01-12 03:31:01.458678,128.72.233.189,bsmith,False,error_wrong_password
2020-01-12 03:31:02.458678,128.72.233.189,bsmith,True,
2020-01-12 03:31:03.458678,128.72.233.189,nki,False,error_wrong_username
2020-01-12 03:31:04.458678,128.72.233.189,nkim,False,error_wrong_password
2020-01-12 03:31:05.458678,128.72.233.189,esith,False,error_wrong_username
2020-01-12 03:31:06.458678,128.72.233.189,esith,False,error_wrong_username
2020-01-12 03:31:07.458678,128.72.233.189,kjones,False,error_wrong_password
2020-01-12 03:31:08.458678,128.72.233.189,kjones,False,error_wrong_password
2020-01-12 03:31:09.458678,128.72.233.189,zwmith,False,error_wrong_username
2020-01-12 03:31:10.458678,128.72.233.189,zsmith,False,error_wrong_password
2020-01-12 03:31:11.458678,128.72.233.189,njones,False,error_wrong_password
2020-01-12 03:31:12.458678,128.72.233.189,njones,True,
2020-01-12 03:31:13.458678,128.72.233.189,nopez,False,error_wrong_username
2020-01-12 03:31:14.458678,128.72.233.189,nopez,False,error_wrong_username
2020-01-12 03:31:15.458678,128.72.233.189,nbown,False,error_wrong_username
2020-01-12 03:31:16.458678,128.72.233.189,nbown,False,error_wrong_username
2020-01-12 03:31:17.458678,128.72.233.189,okim,True,
2020-01-12 03:31:18.458678,128.72.233.189,admin,False,error_wrong_password
2020-01-12 03:31:19.458678,128.72.233.189,admin,False,error_wrong_password
2020-01-12 03:31:20.458678,128.72.233.189,zjones,False,error_wrong_password
2020-01-12 03:31:21.458678,128.72.233.189,zjones,True,
2020-01-12 03:31:22.458678,128.72.233.189,kkim,True,
2020-01-12 03:31:23.458678,128.72.233.189,cones,False,error_wrong_username
2020-01-12 03:31:24.458678,128.72.233.189,cones,False,error_wrong_username
2020-01-12 03:31:25.458678,128.72.233.189,cki,False,error_wrong_username
2020-01-12 03:31:26.458678,128.72.233.189,cki,False,error_wrong_username
2020-01-12 03:31:27.458678,128.72.233.189,rlpez,False,error_wrong_username
2020-01-12 03:31:28.458678,128.72.233.189,rlpez,False,error_wrong_username
2020-01-12 03:31:29.458678,128.72.233.189,asmith,False,error_wrong_password
2020-01-12 03:31:30.458678,128.72.233.189,asmith,False,error_wrong_password
2020-01-12 03:31:31.458678,128.72.233.189,tlopuz,False,error_wrong_username
2020-01-12 03:31:32.458678,128.72.233.189,tlopuz,False,error_wrong_username
2020-01-12 03:31:33.458678,128.72.233.189,jsmih,False,error_wrong_username
2020-01-12 03:31:34.458678,128.72.233.189,jsmih,False,error_wrong_username
2020-01-12 03:31:35.458678,128.72.233.189,mmith,False,error_wrong_username
2020-01-12 03:31:36.458678,128.72.233.189,mmith,False,error_wrong_username
2020-01-12 03:31:37.458678,128.72.233.189,psith,False,error_wrong_username
2020-01-12 03:31:38.458678,128.72.233.189,psith,False,error_wrong_username
2020-01-12 03:31:39.458678,128.72.233.189,akim,False,error_wrong_password
2020-01-12 03:31:40.458678,128.72.233.189,akim,False,error_wrong_password
2020-01-12 04:23:28.489384,161.124.121.94,ljones,True,
2020-01-12 04:28:36.239988,161.124.121.94,ljones,True,
2020-01-12 04:28:46.564536,161.124.121.94,ljones,True,
2020-01-12 05:31:04.450900,82.46.210.143,orown,False,error_wrong_username
2020-01-12 05:31:05.450900,82.46.210.143,orown,False,error_wrong_username
2020-01-12 05:31:06.450900,82.46.210.143,esmitt,False,error_wrong_username
2020-01-12 05:31:07.450900,82.46.210.143,esmitt,False,error_wrong_username
2020-01-12 05:31:08.450900,82.46.210.143,gbrown,False,error_wrong_password
2020-01-12 05:31:09.450900,82.46.210.143,gbrown,False,error_wrong_password
2020-01-12 05:31:10.450900,82.46.210.143,tmith,False,error_wrong_username
2020-01-12 05:31:11.450900,82.46.210.143,tmith,False,error_wrong_username
2020-01-12 05:31:12.450900,82.46.210.143,wkvm,False,error_wrong_username
2020-01-12 05:31:13.450900,82.46.210.143,wkvm,False,error_wrong_username
2020-01-12 05:31:14.450900,82.46.210.143,glopez,True,
2020-01-12 05:31:15.450900,82.46.210.143,xkim,False,error_wrong_password
2020-01-12 05:31:16.450900,82.46.210.143,xkim,False,error_wrong_password
2020-01-12 05:31:17.450900,82.46.210.143,dbrown,False,error_wrong_password
2020-01-12 05:31:18.450900,82.46.210.143,dbrown,False,error_wrong_password
2020-01-12 05:31:19.450900,82.46.210.143,uki,False,error_wrong_username
2020-01-12 05:31:20.450900,82.46.210.143,uki,False,error_wrong_username
2020-01-12 06:03:02.895064,215.39.229.121,wjones,False,error_wrong_password
2020-01-12 06:03:03.895064,215.39.229.121,wjones,True,
2020-01-12 06:50:04.448093,215.39.229.121,wjones,True,
2020-01-12 07:02:55.205928,50.201.148.229,gkim,True,
2020-01-12 07:15:46.625267,50.201.148.229,gkim,False,error_wrong_password
2020-01-12 07:15:47.625267,50.201.148.229,gkim,True,
2020-01-12 07:22:11.397829,215.39.229.121,wjones,True,
2020-01-12 07:24:20.044841,50.201.148.229,gkim,True,
2020-01-12 09:15:05.815491,96.42.66.7,dbrown,True,
2020-01-12 09:18:30.175666,205.213.161.1,dbrown,False,error_wrong_password
2020-01-12 09:18:31.175666,205.213.161.1,dbrown,True,
2020-01-12 09:29:19.866976,239.20.51.200,clopez,True,
2020-01-12 09:44:00.936578,215.39.229.121,wjones,True,
2020-01-12 09:51:57.797573,215.39.229.121,wjones,True,
2020-01-12 11:23:48.611054,140.231.59.131,ekim,False,error_wrong_password
2020-01-12 11:23:49.611054,140.231.59.131,ekim,True,
2020-01-12 11:27:41.835446,140.231.59.131,ekim,True,
2020-01-12 12:06:22.579337,111.152.58.154,mlopez,True,
2020-01-12 12:20:05.867634,111.152.58.154,mlopez,False,error_wrong_password
2020-01-12 12:20:06.867634,111.152.58.154,mlopez,True,
2020-01-12 12:53:06.296461,111.152.58.154,mlopez,True,
2020-01-12 12:55:50.415575,111.152.58.154,mlopez,True,
2020-01-12 13:25:36.302151,111.152.58.154,mlopez,True,
2020-01-12 13:26:01.354092,111.152.58.154,mlopez,True,
2020-01-12 13:31:29.122036,19.154.171.79,gsmith,True,
2020-01-12 13:43:41.521786,19.154.171.79,gsmith,True,
2020-01-12 13:57:40.438980,19.154.171.79,gsmith,True,
2020-01-12 14:03:07.724027,19.154.171.79,gsmith,True,
2020-01-12 14:18:27.475910,196.251.56.30,jjones,True,
2020-01-12 14:20:39.821614,85.192.44.33,gsmith,True,
2020-01-12 14:27:29.088379,85.192.44.33,gsmith,True,
2020-01-12 15:00:38.733307,227.52.129.181,mbrown,True,
2020-01-12 15:01:03.840760,11.61.138.20,mbrown,True,
2020-01-12 15:06:03.723327,227.52.129.181,mbrown,False,error_wrong_password
2020-01-12 15:06:04.723327,227.52.129.181,mbrown,True,
2020-01-12 17:26:56.671344,239.71.153.181,nlopez,True,
2020-01-12 17:28:17.454984,239.71.153.181,nlopez,True,
2020-01-12 17:38:18.822850,18.246.213.72,ikim,True,
2020-01-12 17:43:22.065683,56.76.244.23,cjones,False,error_wrong_password
2020-01-12 17:43:23.065683,56.76.244.23,cjones,False,error_wrong_password
2020-01-12 17:43:24.065683,56.76.244.23,tjones,False,error_wrong_password
2020-01-12 17:43:25.065683,56.76.244.23,tjones,False,error_wrong_password
2020-01-12 17:43:26.065683,56.76.244.23,ajoues,False,error_wrong_username
2020-01-12 17:43:27.065683,56.76.244.23,ajoues,False,error_wrong_username
2020-01-12 17:43:28.065683,56.76.244.23,frown,False,error_wrong_username
2020-01-12 17:43:29.065683,56.76.244.23,frown,False,error_wrong_username
2020-01-12 17:43:30.065683,56.76.244.23,hsmith,False,error_wrong_password
2020-01-12 17:43:31.065683,56.76.244.23,hsmith,False,error_wrong_password
2020-01-12 17:43:32.065683,56.76.244.23,vjones,False,error_wrong_password
2020-01-12 17:43:33.065683,56.76.244.23,vjones,False,error_wrong_password
2020-01-12 17:43:34.065683,56.76.244.23,rjones,False,error_wrong_password
2020-01-12 17:43:35.065683,56.76.244.23,rjones,True,
2020-01-12 17:43:36.065683,56.76.244.23,masjer,False,error_wrong_username
2020-01-12 17:43:37.065683,56.76.244.23,masjer,False,error_wrong_username
2020-01-12 17:43:38.065683,56.76.244.23,gkm,False,error_wrong_username
2020-01-12 17:43:39.065683,56.76.244.23,gkim,False,error_wrong_password
2020-01-12 17:43:40.065683,56.76.244.23,ywopez,False,error_wrong_username
2020-01-12 17:43:41.065683,56.76.244.23,ywopez,False,error_wrong_username
2020-01-12 17:43:42.065683,56.76.244.23,xemith,False,error_wrong_username
2020-01-12 17:43:43.065683,56.76.244.23,xemith,False,error_wrong_username
2020-01-12 17:43:44.065683,56.76.244.23,eim,False,error_wrong_username
2020-01-12 17:43:45.065683,56.76.244.23,eim,False,error_wrong_username
2020-01-12 17:43:46.065683,56.76.244.23,kkim,False,error_wrong_password
2020-01-12 17:43:47.065683,56.76.244.23,kkim,False,error_wrong_password
2020-01-12 17:43:48.065683,56.76.244.23,llopez,False,error_wrong_password
2020-01-12 17:43:49.065683,56.76.244.23,llopez,True,
2020-01-12 17:43:50.065683,56.76.244.23,cbown,False,error_wrong_username
2020-01-12 17:43:51.065683,56.76.244.23,cbown,False,error_wrong_username
2020-01-12 17:43:52.065683,56.76.244.23,mjons,False,error_wrong_username
2020-01-12 17:43:53.065683,56.76.244.23,mjones,False,error_wrong_password
2020-01-12 17:43:54.065683,56.76.244.23,dtmith,False,error_wrong_username
2020-01-12 17:43:55.065683,56.76.244.23,dsmith,True,
2020-01-12 17:43:56.065683,56.76.244.23,xim,False,error_wrong_username
2020-01-12 17:43:57.065683,56.76.244.23,xim,False,error_wrong_username
2020-01-12 17:43:58.065683,56.76.244.23,rbrown,False,error_wrong_password
2020-01-12 17:43:59.065683,56.76.244.23,rbrown,True,
2020-01-12 17:44:00.065683,56.76.244.23,vkim,False,error_wrong_password
2020-01-12 17:44:01.065683,56.76.244.23,vkim,False,error_wrong_password
2020-01-12 17:44:02.065683,56.76.244.23,jjones,True,
2020-01-12 17:44:03.065683,56.76.244.23,djhnes,False,error_wrong_username
2020-01-12 17:44:04.065683,56.76.244.23,djhnes,False,error_wrong_username
2020-01-12 17:44:05.065683,56.76.244.23,tsmith,False,error_wrong_password
2020-01-12 17:44:06.065683,56.76.244.23,tsmith,False,error_wrong_password
2020-01-12 17:44:07.065683,56.76.244.23,zsmith,False,error_wrong_password
2020-01-12 17:44:08.065683,56.76.244.23,zsmith,True,
2020-01-12 17:44:09.065683,56.76.244.23,nbrown,False,error_wrong_password
2020-01-12 17:44:10.065683,56.76.244.23,nbrown,True,
2020-01-12 17:44:11.065683,56.76.244.23,uones,False,error_wrong_username
2020-01-12 17:44:12.065683,56.76.244.23,ujones,True,
2020-01-12 17:44:13.065683,56.76.244.23,sopez,False,error_wrong_username
2020-01-12 17:44:14.065683,56.76.244.23,slopez,True,
2020-01-12 17:44:15.065683,56.76.244.23,flopez,True,
2020-01-12 17:44:16.065683,56.76.244.23,csmith,False,error_wrong_password
2020-01-12 17:44:17.065683,56.76.244.23,csmith,False,error_wrong_password
2020-01-12 17:44:18.065683,56.76.244.23,lbruwn,False,error_wrong_username
2020-01-12 17:44:19.065683,56.76.244.23,lbruwn,False,error_wrong_username
2020-01-12 17:44:20.065683,56.76.244.23,orown,False,error_wrong_username
2020-01-12 17:44:21.065683,56.76.244.23,orown,False,error_wrong_username
2020-01-12 17:44:22.065683,56.76.244.23,hvim,False,error_wrong_username
2020-01-12 17:44:23.065683,56.76.244.23,hvim,False,error_wrong_username
2020-01-12 17:44:24.065683,56.76.244.23,tkim,False,error_wrong_password
